id,created_time,creator_id,modified_time,modifier_id,is_deleted,job_id,job_name,job_group,func_name,func_args,func_kwargs,run_info,run_except_info,run_status,run_time
451,2024-05-16 17:25:40.741596,0,2024-05-16 17:25:40.741596,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-16 17:25:39.000000
452,2024-05-16 18:01:01.083996,0,2024-05-16 18:01:01.083996,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-16 18:01:01.008140
453,2024-05-16 18:01:07.757886,0,2024-05-16 18:01:07.757886,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-16 18:01:06.000000
454,2024-05-16 18:02:21.103391,0,2024-05-16 18:02:21.103391,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-16 18:02:21.011778
455,2024-05-16 18:02:27.467665,0,2024-05-16 18:02:27.467665,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-16 18:02:26.000000
456,2024-05-16 20:00:01.662350,0,2024-05-16 20:00:01.662350,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-16 20:00:00.000000
457,2024-05-16 20:05:22.935271,0,2024-05-16 20:05:22.935271,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-16 20:05:22.849783
458,2024-05-16 20:05:28.745197,0,2024-05-16 20:05:28.745197,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-16 20:05:27.000000
459,2024-05-17 00:00:01.621298,0,2024-05-17 00:00:01.621298,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-17 00:00:00.000000
460,2024-05-17 03:38:30.846831,0,2024-05-17 03:38:30.846831,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-17 03:38:30.752328
461,2024-05-17 04:00:01.660175,0,2024-05-17 04:00:01.660175,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-17 04:00:00.000000
462,2024-05-17 08:00:01.759035,0,2024-05-17 08:00:01.759035,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-17 08:00:00.000000
463,2024-05-17 08:01:50.321367,0,2024-05-17 08:01:50.321367,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-17 08:01:50.204086
464,2024-05-17 08:01:56.718516,0,2024-05-17 08:01:56.718516,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-17 08:01:55.000000
465,2024-05-17 12:00:02.071260,0,2024-05-17 12:00:02.071260,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-17 12:00:00.000000
466,2024-05-17 16:00:01.760140,0,2024-05-17 16:00:01.760140,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-17 16:00:00.000000
467,2024-05-17 20:00:01.718714,0,2024-05-17 20:00:01.718714,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-17 20:00:00.000000
468,2024-05-18 00:00:01.668176,0,2024-05-18 00:00:01.668176,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-18 00:00:00.000000
469,2024-05-18 04:00:01.605606,0,2024-05-18 04:00:01.605606,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-18 04:00:00.000000
470,2024-05-18 06:04:23.664169,0,2024-05-18 06:04:23.664169,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-18 06:04:23.586540
471,2024-05-18 06:04:29.967198,0,2024-05-18 06:04:29.967198,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-18 06:04:28.000000
472,2024-05-18 06:45:45.525158,0,2024-05-18 06:45:45.525158,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-18 06:45:45.433004
473,2024-05-18 06:45:51.678051,0,2024-05-18 06:45:51.678051,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-18 06:45:50.000000
474,2024-05-18 08:00:01.644282,0,2024-05-18 08:00:01.644282,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-18 08:00:00.000000
475,2024-05-18 12:00:01.575224,0,2024-05-18 12:00:01.575224,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-18 12:00:00.000000
476,2024-05-18 16:00:06.486094,0,2024-05-18 16:00:06.486094,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-18 16:00:00.000000
477,2024-05-18 20:00:02.093095,0,2024-05-18 20:00:02.093095,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-18 20:00:00.000000
478,2024-05-19 00:00:01.651354,0,2024-05-19 00:00:01.651354,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-19 00:00:00.000000
479,2024-05-19 04:00:01.603852,0,2024-05-19 04:00:01.603852,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-19 04:00:00.000000
480,2024-05-19 08:00:01.811565,0,2024-05-19 08:00:01.811565,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-19 08:00:00.000000
481,2024-05-19 12:00:01.689431,0,2024-05-19 12:00:01.689431,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-19 12:00:00.000000
482,2024-05-19 13:49:38.845754,0,2024-05-19 13:49:38.845754,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-19 13:49:38.758356
483,2024-05-19 13:49:44.678016,0,2024-05-19 13:49:44.678016,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-19 13:49:43.000000
484,2024-05-19 16:00:02.191164,0,2024-05-19 16:00:02.191164,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-19 16:00:00.000000
485,2024-05-19 20:00:01.579878,0,2024-05-19 20:00:01.579878,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-19 20:00:00.000000
486,2024-05-20 00:00:01.603571,0,2024-05-20 00:00:01.603571,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-20 00:00:00.000000
487,2024-05-20 04:00:01.563987,0,2024-05-20 04:00:01.563987,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-20 04:00:00.000000
599,2024-05-30 00:00:01.576305,0,2024-05-30 00:00:01.576305,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:250本次成功写入本地文件tv.txt 本次成功写入本地文件mytv.txt,,1,2024-05-30 00:00:00.000000
488,2024-05-20 08:00:01.674383,0,2024-05-20 08:00:01.674383,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-20 08:00:00.000000
490,2024-05-20 16:00:01.766070,0,2024-05-20 16:00:01.766070,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-20 16:00:00.000000
491,2024-05-20 20:00:01.981432,0,2024-05-20 20:00:01.981432,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-20 20:00:00.000000
489,2024-05-20 12:00:01.653279,0,2024-05-20 12:00:01.653279,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-20 12:00:00.000000
492,2024-05-20 20:01:41.839747,0,2024-05-20 20:01:41.839747,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-20 20:01:41.756859
493,2024-05-20 20:01:47.427452,0,2024-05-20 20:01:47.427452,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-20 20:01:46.000000
494,2024-05-20 21:36:59.919810,0,2024-05-20 21:36:59.919810,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-20 21:36:59.854412
495,2024-05-20 21:37:05.681067,0,2024-05-20 21:37:05.681067,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-20 21:37:04.000000
496,2024-05-21 00:00:01.503310,0,2024-05-21 00:00:01.503310,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-21 00:00:00.000000
497,2024-05-21 02:55:59.711886,0,2024-05-21 02:55:59.711886,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-21 02:55:59.620754
498,2024-05-21 02:56:05.727925,0,2024-05-21 02:56:05.727925,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-21 02:56:04.000000
499,2024-05-21 04:00:01.571505,0,2024-05-21 04:00:01.571505,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-21 04:00:00.000000
500,2024-05-21 06:24:56.991612,0,2024-05-21 06:24:56.991612,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-21 06:24:56.925963
501,2024-05-21 06:25:02.789613,0,2024-05-21 06:25:02.789613,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-21 06:25:01.000000
502,2024-05-21 08:00:01.620456,0,2024-05-21 08:00:01.620456,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-21 08:00:00.000000
503,2024-05-21 12:00:01.705845,0,2024-05-21 12:00:01.705845,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-21 12:00:00.000000
504,2024-05-21 16:00:01.719569,0,2024-05-21 16:00:01.719569,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-21 16:00:00.000000
505,2024-05-21 20:00:01.580186,0,2024-05-21 20:00:01.580186,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-21 20:00:00.000000
506,2024-05-22 00:00:01.551865,0,2024-05-22 00:00:01.551865,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-22 00:00:00.000000
507,2024-05-22 04:00:01.811012,0,2024-05-22 04:00:01.811012,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-22 04:00:00.000000
508,2024-05-22 08:00:05.338443,0,2024-05-22 08:00:05.338443,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-22 08:00:00.000000
509,2024-05-22 12:00:01.687090,0,2024-05-22 12:00:01.687090,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-22 12:00:00.000000
510,2024-05-22 15:37:06.357417,0,2024-05-22 15:37:06.357417,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-22 15:37:06.281264
511,2024-05-22 15:37:16.602114,0,2024-05-22 15:37:16.602114,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-22 15:37:16.530468
512,2024-05-22 15:37:22.853401,0,2024-05-22 15:37:22.853401,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-22 15:37:21.000000
513,2024-05-22 16:00:01.766455,0,2024-05-22 16:00:01.766455,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-22 16:00:00.000000
514,2024-05-22 20:00:01.555945,0,2024-05-22 20:00:01.555945,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-22 20:00:00.000000
515,2024-05-23 00:00:01.617792,0,2024-05-23 00:00:01.617792,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-23 00:00:00.000000
516,2024-05-23 04:00:01.715451,0,2024-05-23 04:00:01.715451,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-23 04:00:00.000000
517,2024-05-23 07:18:57.467495,0,2024-05-23 07:18:57.467495,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-23 07:18:57.370274
518,2024-05-23 07:19:03.957010,0,2024-05-23 07:19:03.957010,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-23 07:19:02.000000
519,2024-05-23 08:00:02.928760,0,2024-05-23 08:00:02.928760,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-23 08:00:00.000000
520,2024-05-23 10:17:01.129325,0,2024-05-23 10:17:01.129325,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-23 10:17:01.047302
521,2024-05-23 10:17:08.000562,0,2024-05-23 10:17:08.000562,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-23 10:17:06.000000
522,2024-05-23 12:00:03.241780,0,2024-05-23 12:00:03.241780,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-23 12:00:00.000000
523,2024-05-23 16:00:01.921802,0,2024-05-23 16:00:01.921802,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-23 16:00:00.000000
524,2024-05-23 20:00:01.654032,0,2024-05-23 20:00:01.654032,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-23 20:00:00.000000
525,2024-05-24 00:00:01.677375,0,2024-05-24 00:00:01.677375,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-24 00:00:00.000000
526,2024-05-24 00:57:08.387412,0,2024-05-24 00:57:08.387412,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-24 00:57:08.316777
527,2024-05-24 00:57:14.716422,0,2024-05-24 00:57:14.716422,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-24 00:57:13.000000
528,2024-05-24 04:00:01.638103,0,2024-05-24 04:00:01.638103,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-24 04:00:00.000000
529,2024-05-24 05:42:49.934716,0,2024-05-24 05:42:49.934716,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-24 05:42:49.796083
530,2024-05-24 05:42:55.924192,0,2024-05-24 05:42:55.924192,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-24 05:42:54.000000
531,2024-05-24 06:46:29.247222,0,2024-05-24 06:46:29.247222,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-24 06:46:29.178370
532,2024-05-24 06:46:35.829332,0,2024-05-24 06:46:35.829332,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-24 06:46:34.000000
533,2024-05-24 08:00:01.705672,0,2024-05-24 08:00:01.705672,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-24 08:00:00.000000
534,2024-05-24 10:24:57.495422,0,2024-05-24 10:24:57.495422,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-24 10:24:57.418328
535,2024-05-24 10:25:03.715305,0,2024-05-24 10:25:03.715305,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-24 10:25:02.000000
536,2024-05-24 12:00:04.061488,0,2024-05-24 12:00:04.061488,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-24 12:00:00.000000
537,2024-05-24 15:02:43.679935,0,2024-05-24 15:02:43.679935,0,0,,active_sniffer_after_run,,,,,"----------------task_id:active_sniffer_after_run,args:(),kwargs:{}----------------""嗅探器激活成功,当前使用的嗅探器为:http://172.23.0.6:5708""",,1,2024-05-24 15:02:43.602166
538,2024-05-24 15:02:49.762580,0,2024-05-24 15:02:49.762580,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-24 15:02:48.000000
539,2024-05-24 16:00:02.300269,0,2024-05-24 16:00:02.300269,0,0,tv_spider,tv源爬虫,setInterval,tasks.tv_spider.main,[],{},爬取直播文件行数:373本次未写入本地文件tv.txt[内容行数373不够3000或不含cctv或卫视] 本次成功写入本地文件mytv.txt,,1,2024-05-24 16:00:00.000000
